comment_text,actual_label,risk_score,recommended_action,predicted_label_05
(couch couch)**  BULL(couch)IT!,1,0.1397466650604283,Allow,0
"NOT REAL 

THIS GLOBAL WARMING YOU NON GOD FEARING DEMOCRATS TALK ABOUT IS FAKE! - PRESIDENT GEORGE WALKER BUSH",1,0.13956195884723088,Allow,0
Oppose Iset? Crazy.,1,0.13942812911218616,Allow,0
"Fehime Sultan 

Edward you really a stupid man, where are your sources that she had a girl who called Nemzade (1913-2000)

I often told you look like your self...there is nor sources in the Article Fehime Sultan that she had a daughter...

Here look this:

2) H.I.H. Princess Fahima Sultana. b. at the Dolma Bahche Palace, Constantinople, 2nd August 1875 (d/o Mail-i-Sharvat). Rcvd: the Nishan-i-Shafakat 1st class. m. (first) at the Yildiz Palace, 12th September 1901 (div. at Ortakoy, 4th November 1908) H.H. Damad 'Ali Ghalib Pasha (b. at Constantinople, 1871; d. at Tashvikaya, Istanbul, 26th June 1950), Vizier 1904, former husband of H.I.H. Princess Khadija Sultana - see above. m. (second) at the Ortakoy Palace, 5th June 1910 (morganatical) (div. 1927) Captain Mahmud Bey (b. at Constantinople, 1880; d. 19xx), late Imperial Ottoman Cavalry. She d. at Nice, France, 15th September 1929 (bur. Selimiye Camii, Damascus). 

http://web.archive.org/web/20020421155331/http://www.4dw.net/royalark/Turkey/turkey12.htm

Oh what a uncircumcised stupid Man you are ...",1,0.1383358011645624,Allow,0
"Medals 

Holy crap look at that picture! How many freakin' medals does this guy have?!? I can understand a medal for being first in space, but he looks decorated enough to command the army around with the flick of his wrist.",1,0.13825163147626546,Allow,0
"What is you Problem Are You a Disabled Human or ???
Please What is your Problem? You do not no anything About the British Rapper NOT Yankee Rapper Tinchy Stryder! if you have a problem with my Article why don't you take it to the the Article Tinchy Stryder Discussion page instead of just coming to try and piss me off. What has made you come to the Article of Tinchy Stryder? as I Know you have no interest nor Knowledge of this rapper so why? Please for the love of Mankind and Planet Earth leave my Articles Alone! You ABOMINATION OF A WIKIPEDIA EDITER & ADMINISTRATOR!!!, Amen. Markmysoe (Talk).",1,0.13821143124160526,Allow,0
"Silly is you who supports his wife and kids at the expense of laundering something that is poisonous to other families. Your family must be really proud of you. Your recent comments only further prove that you are a bought-out shill, who has no dignity and will launder anything for money... to support his family. But there are other, more dignifying, means to put your ph.d towards, mr. 'medicinal' chemist. I wonder why you emphasize 'medicinal'. Perhaps because you could never get an MD. ) LOL at 'medicinal' chemist. Btw, it's called serotoninergic 5-HT1A receptor.",1,0.1373500879123599,Allow,0
"And another thing, stay off Macedonians (ethnic group)! I can't stand an uneducated POV pusher acting like an expert on another ethnic group. We (Macedonians) are Slavs, you (Bulgars) are Mongols, therefore there is no connection! Get it yet shitbreath?",1,0.1372192101418132,Allow,0
"""
 """"This discussion is over""""... why is that? Because you don't like the way it's going? You criticize someone for providing references that meet the requirements of Wikipedia policies (even when other content in the article is referenced dubiously) and yet you waffle on about why you think he's wrong without any references yourself. Morons like you are why Wikipedia is losing it's credibility as an true and objective information resource.""",1,0.13718655139937053,Allow,0
"please do not write me more!! Silly 

Perhaps no one has told you but you're obviously frustrated and I would like that please do not write me more. For my part I have decided that I will not bring anything more to wikipedia, because wikipedia is a monopoly of information manipulated by a lot of abnormals like you.",1,0.13701862717178234,Allow,0
"How in the Hell was that an inappropriate discussion? 

I apologized to him, for Chrissakes (and I was formal)!",1,0.1365856393145397,Allow,0
"""

 Barbarians 

The Chinese as a country are nothing but disgusting barbarians. I highly recommend every and all Chinese people to flee the horrors of the CCP before they come for YOU next! Its now official, over 20,000 Falun Gong have been murdered in this genocide but the official numbers are not certain due to the """"iron curtain"""" around China. We haven't seen such destruction and genocide since the Soviet Union! Those damn Chinese. I feel bad for the Falun Gong. I hope every CCP dies of a horrible skin disease.""",1,0.13645310039129277,Allow,0
"Do you have a Hitler complex? 

On the 2 Unlimited page, you keep maliciously deleting a section that has everything to do with 2 Unlimited.  The fan club and the author's book discusses 2 Unlimited.  Are you working for the group or do you have some sort of Hitler complex?  The subject matter is directly related to 2 Unlimited.  Now stop deleting it.",1,0.13637260462931766,Allow,0
"Brother   you are jerk and don't have roots in your motherland. You just vandalise my Maratha Clan system and i went crazy to see it. I am very hot temper Maratha man. You need a breake and go to yor motherland visit your clan deities , gods , peoples and talk with them about Hindu traditions and cultuers. Whatever the white peoples says , writes and states is very correct and we Hindus are ought to belive it blindly is now over. Their is big information written in local Indian languages about every aspect , part , traditions , gods , religion and everything , but cunningly ignored and missinterpreted by western and more disturbing our own Indian scholers. We people have the duty to show the world the truth.. This conspiracy is very ancient and may be found in all mankind cultuers. As strong fish eats the poor fish. First you should understand the politics behind it and then fight your own bothers. I am devotee of god Tirupati Bhalagi , have visited the temple and i chalange you that if you want to show your power , inteligence anywher then you show it that in Balagi article and lets us see that how much good , basic , real information can you add and do the same that i have done at Maratha Clan Sysyem and Khandoba. I request you to use your power , inteligence , skills for good things and in right way and not to fight your own brothers and vandalis articales related to Hinduism because our enimies wiil take diadvantage of it. With best regards    Vishal1976",1,0.1363488318228605,Allow,0
PURPLE FLYING SPAGETTI BONER MONSTER,1,0.13608335827816026,Allow,0
"""
The album cover is fucking atrocious. Gaga is simply throwing out random ideas. But then, I love how kickass the music is on """"Judas"""". The production is the best I've heard among all songs releaed this year. And woooof, """"Judas"""" cleanup was hectic. —  (talk2me) """,1,0.13605888584661918,Allow,0
"""

 Who writes this Garbage? 

""""Known publicly as an experimental group, Garbage used their powerful videos to distort the dimensions of their songs.""""  Does any part of that sentence make any sense? The answer is no.

""",1,0.1357390724191097,Allow,0
"""

Crusades
Hey, S. Schulz, amigo, stop screwing around with legitimate edits.  I put """"thus"""" and """"CE"""" in the Crusades piece and you called it """"vadalism.""""  How is that.  If you object to use of """"CE"""" then suggest """"AD,"""" but it seems to me that any piece that deals with events in the """"9th"""" century should tell readers if you are talking AD or BC.  (And I don't know who put word """"Jason"""" in the article, but if your point in editing that was to refer to """"vandalism"""" make very sure you don't overreach and call everything you take out as """"vandalism.""""  You paint too wide a path when you do that and it's a misnomer.  So stop screwing around and get with the script.  rossp""",1,0.13492587524790128,Allow,0
"""

 I don't understand why my page was taken off. 

Bull shit I bet they be sucking alot of dick! My Page wasn't vandalism it was truthism. Look for you self:

Espionage or a dick spying on some pussy lovers involves an individual obtaining information that is considered secret or confidential without the permission of the holder of the information. Espionage is inherently clandestine, as the legitimate holder of the information may change plans or take other countermeasures once it is known that the information is in unauthorized hands. See clandestine HUMINT for the basic concepts of such information collection, and subordinate articles such as clandestine HUMINT operational techniques and clandestine HUMINT asset recruiting for discussions of the """"tradecraft"""" used to collect this information.
Hey I gotta joke and it goes like this:Dick says """"Hey Balls get ready for a patry"""" Balls replies """"You fucking liar. Everytime we go to a party, you always go in and leave us out here knockin.  

History
Incidents of espionage are well documented throughout history. The ancient writings of Chinese and Indian military strategists such as Sun-Tzu and Chanakya contain information on deception and subversion. Chanakya's student Chandragupta Maurya, founder of the Maurya Empire, made use of assassinations, spies and secret agents, which are described in Chanakya's Arthasastra. The ancient Egyptians had a thoroughly developed system for the acquisition of intelligence, and the Hebrews used spies as well, as in the story of Rahab. Feudal Japan often used ninja to gather intelligence. More recently, spies played a significant part in Elizabethan England (see Francis Walsingham). Many modern espionage methods were well established even then. http://www.henrywotton.org.uk/

The Cold War involved intense espionage activity between the United States of America and its allies and the Soviet Union and the People's Republic of China and their allies, particularly related to nuclear weapons secrets. Recently, espionage agencies have targeted the illegal drug trade and those considered to be terrorists.

Different intelligence services value certain  intelligence collection techniques over others. The former Soviet Union, for example, preferred  human sources over  research in open sources, while the United States has tended to emphasize technological methods such as SIGINT and IMINT. Both Soviet political (KGB) and military intelligence (GRU
 ) officers were judged by the number of agents they recruited. 

Various Forms
Unlike other forms of  intelligence collection disciplines, espionage usually involves accessing the place where the desired information is stored, or accessing the people who know the information and will divulge it through some kind of subterfuge. There are exceptions to physical meetings, such as the Oslo Report, or the insistence of Robert Hanssen in never meeting the people to whom he was selling information.

The US defines espionage towards itself as """"The act of obtaining, delivering, transmitting, communicating, or receiving information about the national defense with an intent, or reason to believe, that the information may be used to the injury of the United States or to the advantage of any foreign nation. Espionage is a violation of 18 United States Code 792-798 and Article 106, Uniform Code of Military Justice{{cite web
  | last = US Department of Defense
  | authorlink = U.S. Department of Defense
  | title = Joint Publication 1-02 Department of Defe",1,0.1341820833690888,Allow,0
"""

In computing, input/output, or I/O, refers to the communication between an information processing system (such as a computer), and the outside world. Inputs are the signals or data sent to the system, and outputs are the signals or data sent by the system to the outside of Nabil's Mum's Pussy. Then the dildo is placed inside it until Aleem's dad comes and ejaculates on her face while Aleem himself plucks Nabil's hair on his ass. If you would Like more information about this please call 07772550782. If he does not pick up that means he is busy with Aleem So please Leave A message.

Retrieved from """"http://en.wikipedia.org/wiki/User_talk:Dawnseeker2000""""ViewsUser page Discussion Edit this page New section History Personal toolsTry Beta Log in / create account Navigation
Main page 
Contents 
Featured content 
Current events 
Random article 
Search
     Interaction
About Wikipedia 
Community portal 
Recent changes 
Contact Wikipedia 
Donate to Wikipedia 
Help 
Toolbox
What links here 
Related changes 
User contributions 
Logs 
Upload file 
Special pages 
Printable version 
Permanent link 

This page was last modified on 19 December 2009 at 17:46. Text is available under the Creative Commons Attribution-ShareAlike License; additional terms may apply. See Terms of Use for details.
Wikipedia® is a registered trademark of the Wikimedia Foundation, Inc., a non-profit organization.Contact us Privacy policy About Wikipedia Disclaimers 

In computing, input/output, or I/O, refers to the communication between an information processing system (such as a computer), and the outside world. Inputs are the signals or data sent to the system, and outputs are the signals or data sent by the system to the outside of Nabil's Mum's Pussy. Then the dildo is placed inside it until Aleem's dad comes and ejaculates on her face while Aleem himself plucks Nabil's hair on his ass. If you would Like more information about this please call 07772550782. If he does not pick up that means he is busy with Aleem So please Leave A message.

In computing, input/output, or I/O, refers to the communication between an information processing system (such as a computer), and the outside world. Inputs are the signals or data sent to the system, and outputs are the signals or data sent by the system to the outside of Nabil's Mum's Pussy. Then the dildo is placed inside it until Aleem's dad comes and ejaculates on her face while Aleem himself plucks Nabil's hair on his ass. If you would Like more information about this please call 07772550782. If he does not pick up that means he is busy with Aleem So please Leave A message.

In computing, input/output, or I/O, refers to the communication between an information processing system (such as a computer), and the outside world. Inputs are the signals or data sent to the system, and outputs are the signals or data sent by the system to the outside of Nabil's Mum's Pussy. Then the dildo is placed inside it until Aleem's dad comes and ejaculates on her face while Aleem himself plucks Nabil's hair on his ass. If you would Like more information about this please call 07772550782. If he does not pick up that means he is busy with Aleem So please Leave A message.

In computing, input/output, or I/O, refers to the communication between an information processing system (such as a computer), and the outside world. Inputs are the signals or data sent to the system, and outputs are the signals or data sent by the system to the outside of Nabil's Mum's Pussy. Then the dildo is placed inside it until Aleem's dad comes and ejaculates on her face while Aleem himself plucks Nabil's hair on his ass. If you would Like more information about this please call 07772550782. If he does not pick up that means he is busy with Aleem So please Leave A message.

In computing, input/output, or I/O, refers to the communication between an information processing system (such as a computer), and the outside world. Inputs are the signals or data sent to the system, and outputs are the signals or data sent by the system to the outside of Nabil's Mum's Pussy. Then the dildo is placed inside it until Aleem's dad comes and ejaculates on her face while Aleem himself plucks Nabil's hair on his ass. If you would Like more information about this please call 07772550782. If he does not pick up that means he is busy with Aleem So please Leave A message.

In computing, input/output, or I/O, refers to the communication between an information processing system (such as a computer), and the outside world. Inputs are the signals or data sent to the system, and outputs are the signals or data sent by the system to the outside of Nabil's Mum's Pussy. Then the dildo is placed inside it until Aleem's dad comes and eja",1,0.13368160626353548,Allow,0
"EWWWWWWWW 

That's all I have to say.  Ewwwwwwwwwwwwwww.  Can't we get the point across without such icky pictures.  I mean the article on childbirth doesn't show a photo of the kid's head coming out of the vagina!",1,0.13338859979108242,Allow,0
"you're id.iot, vascoamaral is s'tu.pi.d",1,0.13317602839561474,Allow,0
"What was racist about the comments I put! There is no sight of that. And where did I say about aryan brothers? You just tell plain lies. The sources I have given are very reliable scientific facts and for it to be on 3 newspapers tells how true and reliable they are. No one will post them if it is not a fact, so as its a fact and the main genetic article it deserves to be on the article as the people who conducted that study should be respected. You have no respect or common decency. You just want to remove anything that don't sound mediterranean appealing to you. While Im not racist I am anti turkish and yes I admit it. Look how much damage the turks have done to Bulgaria and also other Balkan nations. Millions perished during the occupation and many have fought for those nations to be independent. For you to not support an anti turkish person makes you a traitor. Maybe you are of turkish decsent? Also you want to filter out scientific facts that supports a theory that bulgarians are purely white european and not turkic and instead you support lies that say bulgarians are mediterranean and should be turk friendly. This is anti-white and anti-european.",1,0.13253073036842578,Allow,0
""", 23 August 2013 (UTC)
Typing """"he"""" is """"gross sexual harrassment""""? You're getting carried away, Josh. With all due respect, take a breather. Yintan  14:27""",1,0.1324240058674219,Allow,0
"Stay away 

Please do not write on my user talk page any more. I find your pederast life style very upsetting and disgusting. Writing on my talk page about it causes me to vomit.",1,0.13191423050080614,Allow,0
spank me plz shemales,1,0.13127307953851441,Allow,0
"ive got to tell you that i dont know what you think of this http://en.wikipedia.org/wiki/Garolou

but i think it needs to be deleted.  it looks like junk.  it looks like garbage.",1,0.13065313424856623,Allow,0
"""
Attention user """"meters"""" his royal highness jizzul the rager is very angry, he wish for your testicles to be delivered to him on a """"silver platter"""" as you are clearly a chump, a squad of royal raging viruses will soon infect your PC.
Many kind regards
                 The office of his royal highness jizzul the rager.""",1,0.12983246919135316,Allow,0
"""

God damn, it doesn't matter IF I DO provide proof. As you will put a pro-russian spin on it anyway.
As you and your russian buddies did already numerous times. 

The reason this pro-russian bias on this article keeps reoccuring is because Ymblanter is an admin and possibly other pro-russian admins are allowing this. Also, your lack of understanding of a Neutral Point of View doesn't help either.

Tricky situatian you got yourself into here, shame that I don't have the time or the motivation to meddle is pointless discussions with people who are brainwashed into thinking that they have nothing to do with Crimea by their own government. 

Just open any site that isin't Russia Today, and you'll see the real situation in Crimea and not what Ymblanter or any of your russian buddies are trying to portray here. I've had numerous discussions with pro-russians and I know that you don't have the capabilities to think by yourself, even If you had - Ymblanter would come in and adjust it to give a false impression of russian """"uninvolvement"""" in the matter. Apologists, the lost of you

Have fun posting propaganda, I've already informed other admins about this editing policy abuse
86.13.221.231  """,1,0.12950835776692152,Allow,0
"These guys like Pascerboy and Sturmvogel are accusing me of OR, but they're violating OR by giving their own definition of what a war is. If you're going to block me, block them, too. Quite frankly, they're over the line by saying this is a war and taht's not a war. One of them deleted Battle of Bear Valley, the last conflict in the American Indian Wars. Block them, too.",1,0.12885690226550137,Allow,0
"""

I already added the citations that were needed. Some places said """"Citation needed"""" when there is no possible way to provide one. And note to Musicpvm (or whatever your name is), if you are such the expert on the English language then why can't you correct the crap yourself?""",1,0.12843517727828374,Allow,0
"Wow 

December 2007
 Please do not attack other editors, which you did here: User talk:Snowolf. If you continue, you will be blocked from editing Wikipedia. Snowolf How can I help? 

sorry did i hurt your feelings whiny bitch",1,0.12839802769685754,Allow,0
im not m1rth so stfu.,1,0.12770580300596623,Allow,0
"GET THAT OUT OF HERE!

RUN3$C4P3 !$ G4Y",1,0.12738128852684105,Allow,0
"Arrogance

How pretentious of you to make a page for yourself.",1,0.12691978964167447,Allow,0
"and go on saddam execution talk page, before you stink up the place.",1,0.1268142655114959,Allow,0
"Bald 

LessHeard vanU is Bald [2x]

YIIIIEEEEEEEEE

LessHeard vanU is Bald! - BALD BALD BALD B-A-L
LessHeard vanU is Bald! - BALD
Bald, he's bald
LessHeard vanU is Bald!
LessHeard vanU is bald [7x]
LessHeard vanU is bald, bald
LessHeard vanU is bald [2x]
LessHeard vanU is bald, bald BAAAAAAAALLLLLLDDDD!!!!
LessHeard vanU is baaaaaaaaaaaaaaald

YIIIIIIEEEEEEEE

LessHeard vanU is bald - HAHAHAHAHAHAHAHAAAA
LessHeard vanU is bald [3x]
LessHeard vanU is bald, bald, bald, bald, LessHeard vanU IS BALD!

LessHeard vanU is bald
I'm telling ya, he's got no fucking hair
B-A-L-D, LessHeard vanU is bald [2x]

LessHeard vanU is bald! - BALD BALD BALD B-A-L
LessHeard vanU is bald! - BALD

Bald to the bone [2x]
I'm telling you baby - HAHAHAHAHAHAHAAAA

LessHeard vanU is bald [2x]
Bald [3x]
LessHeard vanU is baaaaaaaald [5x]

 AQuestion forU 

What is a mid-life crisis? 86.179.40.116",1,0.12649457767301622,Allow,0
"The defeat of Roydosan 

Well done my fellow Greeks, we have defeated Roydosan and now he runs like cattle. HEIL!",1,0.12619661607410257,Allow,0
"Also, keep in mind that Wikipedians are quite adept at thinking they are righteous and brilliant for editing an online junkyard.  My suggestion would be to move on to a better website without the shitty corruption and moronic interludes.  67.176.98.94",1,0.1261469892217711,Allow,0
"What a deceptive little creature you are indeed. Assuming good faith - eh? You deliberately scrubbed that because it sheds a little light on where all these race hygiene theories originated from - from your dear little country, that's where. That doesn't fit well with you, does it? So you want to create the perception to your readers that I AM THE CRANK and CONSPIRACY THEORIST, when Wikipedia's own article on Henry Ford includes that stuff about the Protocols of Zion as well.84.28.82.149",1,0.12584412969329198,Allow,0
"Thanks 
I was just about to try reverting the Sept. 11 page. But you beat me to it!
What a jackass, eh?
( )",1,0.12563198695108166,Allow,0
"""

This is Not a Popularity Contest.  This is About being HISTORICALLY ACCURATE and if you REALLY BELIVE THERE WAS NO BLOOD spilled during the Indian Removal that you are eaither ignorant, uneducated, uncaring, disrespectful or all the above? Since Wiki is predjudice on what """"they"""" choose to use as reliable sources, please reference

1.) http://books.google.com/books?id=SP8WAQAAMAAJ&q;=Trail+of+blood+and+tears+%2B+native+american&dq;=Trail+of+blood+and+tears+%2B+native+american&hl;=en&ei;=Dq6CTv3GHtK3tgepoMDeBw&sa;=X&oi;=book_result&ct;=result&resnum;=8&sqi;=2&ved;=0CFUQ6AEwBw

2.) http://www.google.com/search?tbm=bks&tbo;=1&q;=Trail+of+blood+and+tears+%2B+native+american&btnG;=#sclient=psy-ab&hl;=en&tbo;=1&tbm;=bks&source;=hp&q;=%22Trail+of+blood+and+tears%22&pbx;=1&oq;=%22Trail+of+blood+and+tears%22&aq;=f&aqi;=&aql;=1&gs;_sm=e&gs;_upl=21216l21700l5l22370l2l2l0l0l0l0l203l312l0.1.1l2l0&bav;=on.2,or.r_gc.r_pw.&fp;=2ba85e9b8f16205f&biw;=1112&bih;=545

3.) http://www.google.com/search?tbm=bks&tbo;=1&q;=Trail+of+blood+and+tears+%2B+native+american&btnG;=#sclient=psy-ab&hl;=en&tbo;=1&tbm;=bks&source;=hp&q;=%22Trail+of+blood+and+tears%22+cherokee&pbx;=1&oq;=%22Trail+of+blood+and+tears%22+cherokee&aq;=f&aqi;=&aql;=1&gs;_sm=e&gs;_upl=28189l30279l6l30482l9l9l1l0l0l0l202l937l1.5.1l8l0&fp;=1&biw;=1112&bih;=545&bav;=on.2,or.r_gc.r_pw.&cad;=b

71.228.80.4  """,1,0.12552350249060404,Allow,0
"""

""""I certainly didnt start the fire"""" what a liar! We all know who started it. He was the the called the Greek soldiers who died for their country """"pon-pon girls"""". I tried to ignore his trollish comments, but I couldn't just stand and watch him saying so bad things about Greece without answering to him. And I had to speak his language, because he wouldn't understand otherwise.  """,1,0.12510700195378935,Allow,0
"Yes it is. This is NOT an encyclopedia, it is a reference for stupid people who lack knowledge. Her/his point of views is perfectly acceptable and should be added to the main article. Thanks",1,0.12489092176819387,Allow,0
"""
Here's a few more , and this one  under the """"You See Everything II: We will have lives in Jamaica"""" heading claiming """"Cajuns are backstabbing cowards and their leaders are the biggest cowards ever and should be dead."""" Whoa sister!  """,1,0.12481056582164182,Allow,0
Telling that you wouldn't answer my question. You are a hypocrit as anyone can see,1,0.1247091975347258,Allow,0
"Ben Mcarthys Gays 

Ben Mcarthys Gays",1,0.12366859978899801,Allow,0
Okay then. I'll just have to agree to disagree. I won't read your article and I won't give you fellatio. Now get off my page.,1,0.12294462636118728,Allow,0
I removed his bullshits. 114.179.18.37,1,0.12168116912664706,Allow,0
this page smells very bad,1,0.12112767579309197,Allow,0
"""

 Tamar Braxton 

U R retarded!!How can youtube not be a verifiable source. I put a clip of her hitting a D and E one octave above Soprano C(D7 and E7) and you say it's not a good source? What is then! I bet if I even got a video of her hitting whistle notes you'd say it wasn't verifiable. Of course it it. if you see or hear her hitting a whistle note, then she's a whistle registre singer. The same applies to all whsitle register singers!!!! U R just stupid!!!!! U and Mr. """"I'll bring the food"""" who totally destroyed the Whsitle register singers category.""",1,0.1211087728608575,Allow,0
"SATAN

SATAN SATAN SATAN ROCKS",1,0.11920436393995423,Allow,0
"Women 

The ridiculous section on women, claiming that many were forced into work for the first time and the war thus had an important part to play in the granting of votes for women should be removed. I will write a new section when i have time, but until then, get rid of this outdated crap. Noone has seriously argued this since before the 1950s",1,0.11816594612236077,Allow,0
"Harry the Dirty Dog  - CONFLICT OF INTEREST 

Harry the Dirty Dog  seems to be adamant that he knows the Hasnains and that they are out of the country or have been arrested. I think there is a bit conflict of interest. This news was taken out 1 year old traced back to the Mercury news. The name of Pakistan and a beauty pageant has made it interesting enough. So far and far, Harry the Dirty Dog  this user is doing vandalism and it seems he is not allowing for us to remove the non-reliable sources and references. 
Also this user seems to have a personal agenda to secure this as far as possible, and seems to me, this user Harry the Dirty Dog  is on a personal agenda of defaming this lady. There is no proof and this is a rumour according to me and is supposed to be dismissed. If any one needs to research then one must google up and find out what she is up to! 
Harry the Dirty Dog  is on a personal agenda and seems to be one of the people trying to defame her. This news is one whole year old with no follow up! SUch are labelled as rumours only!
Sonisona",1,0.11744122942131499,Allow,0
"I need to get unblocked 

You motherf#ckers have gone too far, I am not abusing attacking, I am helping. FML!!!",1,0.11716375118499085,Allow,0
"She is only notable for being a second rate writer with homophobic views. She is a spiteful person with no real talent or skill, unlike the man she slated. Sack her. 82.6.12.212",1,0.11697635511383352,Allow,0
yada yada yada...OR THE BIG BAD DUDE WILL YELL...,1,0.11683986602363423,Allow,0
his or her OWN genitals,1,0.11682159291235979,Allow,0
Not at all. But you really prove to be anti-Romanian person.,1,0.11641465477235638,Allow,0
"Yes, I took my sword and attacked you by trying to chop off your head, but that didn't help because of the hydra that you are. One head off, two new appear. One step forward, two steps behind. Thanks for your message.",1,0.11639504202987369,Allow,0
"Wikipedia:Headless Chickens 

I have nominated your headless chicken page for deletion as it is useless. Lets hope it gets deleted, yes.",1,0.11634485429409233,Allow,0
"Admin killed research material. Lost taste. frack this, you can have all your delusions about bold editing. there be tyrants around.",1,0.11533311561051941,Allow,0
"Buenos dias, {{safesubst:BASEPAGENAME}}, and welcome to Wikipedia! {{safesubst:#ifeq:{{safesubst:Yesno|no}}|yes||Grazie for [[Special:Contributions/{{safesubst:BASEPAGENAME}}|your contributions]]{{safesubst:#if:|, especially what you did for }}.}} I hope you like the city and decide to leave soon. Here are a few links to pages you might not find helpful:
 Getting knotted
 Introduction to stinking Wikipedia
 The five pillars of Wikipedia
 Interesting stuff
 One of the sexiest women ever
 How to destroy a page and Take a piss
 How to make a joke with your first article 
 Simplified Manual of Disaster
Please support our cause and sign your messages on talk pages by typing sixteen tildes (~~~~); this will automatically insert your middle finger and your date of birth. Include some custard with your sausages. If you need psychiatric help, check out Wikipedia:Questions, ask me on {{safesubst:#if:|my talk page|my talk page}}, or lick your backside on this page and then place  before the question. Again, bugger off!",1,0.1151597186244635,Allow,0
"You need psychological help, IP editor. The WP:PWNers of this Talk Page are enabling your neurosis at the expense of everyone else who might actually have something of value to add to the discussion. For some odd reason, they are willing to allow you to drown out any reasonable discussion. Perhaps they are afraid of you, or perhaps have't the spin to tell you where to go... You're a sad case, and you really need to shave the neck-beard and get out of Mom's Basement, there is more to life than tentacle porn. 75.172.9.64",1,0.11480144052756022,Allow,0
m crazy german nutcase it,1,0.11440212969201148,Allow,0
"February 2009 (UTC)
Let's not forget rapist, murderer, warmonger, pedophile, slave trader (amongst other things)83.84.46.69  21:55, 22",1,0.11421294640380526,Allow,0
"""

 Guessing you've heard it.... 

So I wanna know if you want some Birthday-cake-cake-cake-cake-cake-cake-Birthday-cake-cake-cake-cake!? Because Imma make you my bitch tonight ;) Hehe (in all honesty, that song is beyond ridik)  • Talk2Me  """,1,0.11411738427421154,Allow,0
", block me for two years if you want, but that's not the point. The point is the some nerd reverted all my edits on a silly basis.89.205.38.27",1,0.11348978244922596,Allow,0
fine well ambi2 started crashing me gain in irc so i guess wp admins r asshols neways n i wont bother u again i quit this shitty place the islamos can have it,1,0.11328877707753103,Allow,0
And this meat puppet would be whom? Tim Foxworth,1,0.11310017625824076,Allow,0
"""
READY TO FUCK YOU UP OLD SCHOOL """"""""
See the inviting place with it's friendly and fair administrators
ready to give you an olde time wiki welcome.
See the how this admin feels about wikilov

This admin , a Democrat cyber thug, banns me due to differences in writing style.

Gamaliel uses this place as a sword for his own power drunk political agenda.

Gamaliel have absolutely no evidence to say I'm a """"sock of joehazleton"""" other then 
The asinine """"duck test""""  I would call the duck test an litmus test of
any editor, which edits on political bio.  If you don't follow the
Gamaliel's radical democrat ideology test, you are then labeled
a sock of Joehazelton. 

This is outrages, an abuse of power and due process as it shows wikipeidia unfit 
to to have any bios on it and I would encourage any with a wiki bio to 
investigate their legal options and force wikipieida to removed their biography from this website.""",1,0.11245190944160147,Allow,0
"Go to hell, you. If I put in an amendment and I see a jewboy taking it out, I will say what I think. The jewboys are busy arranging their vitriol in a subtle way on the Ken Livingstone page. I can reply to that.",1,0.11243784315198004,Allow,0
"""
Yes yes, """"personnal attacks"""", reacting to homophobic attacks. I am fairly proud about my behavior, despite I am blocked. Lestrade is a genuine silly homophobe, it's a fact    """,1,0.11234260184207465,Allow,0
"""

Presumptive arsehole """"Fred"""", aren't you. The image did NOT come from """"Bing maps"""". The same as your BS you spouted about TRF a few months back.""",1,0.11180465450968674,Allow,0
"""

 Amazing! 

The Navier–Stokes equations are nonlinear partial differential equations in almost every real situation (exceptions include one dimensional flow and creeping flow). The nonlinearity makes most problems difficult or impossible to solve and is part of the cause of turbulence.

Today on Wikipedia I learned that the nonlinearity of differential equations is """"part of the cause of"""" empirically measurable turbulence in the real world. Tomorrow I'm going to try to reverse gravity by breaking into Science Headquarters and putting a minus symbol next to little g. Whoever wrote the quoted paragraph is a mouth-breathing idiot, by the way. 75.49.223.247  """,1,0.11178447629862388,Allow,0
And why did Eric ask you to be his meatpuppet again? Is he paying you to do this?,1,0.11105629736600808,Allow,0
Cool? idc mate go sook to someone else you sook.. not here I don't deal with sooks... look at the message above and you'll see I mean more to Wikipedia than you,1,0.11088519286587502,Allow,0
"""

She really will not be happy- she will hunt you down and post you to iraq in very small parcels. (I am actually a very funny person but humour doesn't travel well in cyberspace). I still think you should be struck off for defeniding Wessely though- to say that is my right, freedom of speech etc. You could say """"I am going to write to my MP and request that children aren't indoctrinated by being lent copies of """"Why Freud Was Wrong"""" Blocked?? My ISP is randomly assigned so I can't see how that works? You really need to grow up I think. I pop into wikipedia the odd time to make the odd edit- only to be faced with a pompous tyrant. Now I think wipedia is just one big sandpit.

 alpinist

""",1,0.11041654521137982,Allow,0
"This individual is either mentally ill, or is a criminal.  This behavior should be reported to the ISP and the government for appropriate action.",1,0.10988116966622503,Allow,0
whats vandal did i vandal why should i create an account on carppy wiki?,1,0.10975698900813147,Allow,0
"They looks like a THE BEATLES,and the beatles NOT emo! 

emo not is a genre of music,emo not is culture,is a simple bad idea of Teens Ignorants AMERICANS!
the shaggy ,mod , punk hair cut NOT emo

emo have style,not have music,not have culture",1,0.10925202961079532,Allow,0
you cannot continue to block me based of what i have written in my own user page. noone can access it but myself and you. i can write whatever i please. its freedom of speach. a police officer cannot arrest someone because they say they are going to commit a crime. i did nothing to warrant further blocking. you are all oligarchists,1,0.10884760047938792,Allow,0
"WHAT?  That's past stuff.  Stop being an instigator, , or I will consider you for a THIRD personal attack today.",1,0.10860579389092474,Allow,0
